geoid,county,state,communityId,intermediateCommunityIds
19161,Sac,Iowa,2714,[2714]
19175,Union,Iowa,2714,[2714]
19149,Plymouth,Iowa,2714,[2714]
19039,Clarke,Iowa,2714,[2714]
19103,Johnson,Iowa,2714,[2714]
19109,Kossuth,Iowa,2714,[2714]
19123,Mahaska,Iowa,2714,[2714]
19155,Pottawattamie,Iowa,2714,[2714]
19073,Greene,Iowa,2714,[2714]
19113,Linn,Iowa,2714,[2714]
19019,Buchanan,Iowa,2714,[2714]
19117,Lucas,Iowa,2714,[2714]
31131,Otoe,Nebraska,2768,[2768]
31155,Saunders,Nebraska,2768,[2768]
31129,Nuckolls,Nebraska,2768,[2768]
31025,Cass,Nebraska,2768,[2768]
31055,Douglas,Nebraska,2768,[2768]
31003,Antelope,Nebraska,2768,[2768]
31121,Merrick,Nebraska,2768,[2768]
31125,Nance,Nebraska,2768,[2768]
31043,Dakota,Nebraska,2768,[2768]
31107,Knox,Nebraska,2768,[2768]
31039,Cuming,Nebraska,2768,[2768]
31137,Phelps,Nebraska,2768,[2768]
31063,Frontier,Nebraska,2768,[2768]
31067,Gage,Nebraska,2768,[2768]
31013,Box Butte,Nebraska,2768,[2768]
31041,Custer,Nebraska,2768,[2768]
31139,Pierce,Nebraska,2768,[2768]
31149,Rock,Nebraska,2768,[2768]
20153,Rawlins,Kansas,2768,[2768]
31011,Boone,Nebraska,2768,[2768]
31181,Webster,Nebraska,2768,[2768]
31083,Harlan,Nebraska,2768,[2768]
31097,Johnson,Nebraska,2768,[2768]
31111,Lincoln,Nebraska,2768,[2768]
31113,Logan,Nebraska,2768,[2768]
31119,Madison,Nebraska,2768,[2768]
31123,Morrill,Nebraska,2768,[2768]
31001,Adams,Nebraska,2768,[2768]
31143,Polk,Nebraska,2768,[2768]
31005,Arthur,Nebraska,2768,[2768]
31089,Holt,Nebraska,2768,[2768]
31159,Seward,Nebraska,2768,[2768]
31179,Wayne,Nebraska,2768,[2768]
31175,Valley,Nebraska,2768,[2768]
31115,Loup,Nebraska,2768,[2768]
31007,Banner,Nebraska,2768,[2768]
31185,York,Nebraska,2768,[2768]
31169,Thayer,Nebraska,2768,[2768]
31161,Sheridan,Nebraska,2768,[2768]
31057,Dundy,Nebraska,2768,[2768]
31183,Wheeler,Nebraska,2768,[2768]
31069,Garden,Nebraska,2768,[2768]
31163,Sherman,Nebraska,2768,[2768]
31017,Brown,Nebraska,2768,[2768]
31059,Fillmore,Nebraska,2768,[2768]
31133,Pawnee,Nebraska,2768,[2768]
31073,Gosper,Nebraska,2768,[2768]
31093,Howard,Nebraska,2768,[2768]
31099,Kearney,Nebraska,2768,[2768]
31061,Franklin,Nebraska,2768,[2768]
31035,Clay,Nebraska,2768,[2768]
31095,Jefferson,Nebraska,2768,[2768]
31141,Platte,Nebraska,2768,[2768]
31117,McPherson,Nebraska,2768,[2768]
31009,Blaine,Nebraska,2768,[2768]
31031,Cherry,Nebraska,2768,[2768]
31077,Greeley,Nebraska,2768,[2768]
31075,Grant,Nebraska,2768,[2768]
31103,Keya Paha,Nebraska,2768,[2768]
31071,Garfield,Nebraska,2768,[2768]
31085,Hayes,Nebraska,2768,[2768]
31167,Stanton,Nebraska,2768,[2768]
31091,Hooker,Nebraska,2768,[2768]
31051,Dixon,Nebraska,2768,[2768]
31053,Dodge,Nebraska,2768,[2768]
20023,Cheyenne,Kansas,2768,[2768]
31029,Chase,Nebraska,2768,[2768]
31049,Deuel,Nebraska,2768,[2768]
31081,Hamilton,Nebraska,2768,[2768]
31101,Keith,Nebraska,2768,[2768]
31151,Saline,Nebraska,2768,[2768]
31157,Scotts Bluff,Nebraska,2768,[2768]
31135,Perkins,Nebraska,2768,[2768]
31087,Hitchcock,Nebraska,2768,[2768]
31033,Cheyenne,Nebraska,2768,[2768]
31127,Nemaha,Nebraska,2768,[2768]
31145,Red Willow,Nebraska,2768,[2768]
31147,Richardson,Nebraska,2768,[2768]
31019,Buffalo,Nebraska,2768,[2768]
31037,Colfax,Nebraska,2768,[2768]
31173,Thurston,Nebraska,2768,[2768]
31171,Thomas,Nebraska,2768,[2768]
31079,Hall,Nebraska,2768,[2768]
31023,Butler,Nebraska,2768,[2768]
31027,Cedar,Nebraska,2768,[2768]
31015,Boyd,Nebraska,2768,[2768]
31065,Furnas,Nebraska,2768,[2768]
31109,Lancaster,Nebraska,2768,[2768]
31153,Sarpy,Nebraska,2768,[2768]
31047,Dawson,Nebraska,2768,[2768]
31021,Burt,Nebraska,2768,[2768]
31177,Washington,Nebraska,2768,[2768]
40009,Beckham,Oklahoma,2824,[2824]
40065,Jackson,Oklahoma,2824,[2824]
40091,McIntosh,Oklahoma,2824,[2824]
40037,Creek,Oklahoma,2824,[2824]
40083,Logan,Oklahoma,2824,[2824]
40125,Pottawatomie,Oklahoma,2824,[2824]
40011,Blaine,Oklahoma,2824,[2824]
40147,Washington,Oklahoma,2824,[2824]
40141,Tillman,Oklahoma,2824,[2824]
40049,Garvin,Oklahoma,2824,[2824]
40139,Texas,Oklahoma,2824,[2824]
40073,Kingfisher,Oklahoma,2824,[2824]
40093,Major,Oklahoma,2824,[2824]
40067,Jefferson,Oklahoma,2824,[2824]
40007,Beaver,Oklahoma,2824,[2824]
48483,Wheeler,Texas,2824,[2824]
48295,Lipscomb,Texas,2824,[2824]
40151,Woods,Oklahoma,2824,[2824]
40137,Stephens,Oklahoma,2824,[2824]
05131,Sebastian,Arkansas,2824,[2824]
40143,Tulsa,Oklahoma,2824,[2824]
40035,Craig,Oklahoma,2824,[2824]
40053,Grant,Oklahoma,2824,[2824]
40059,Harper,Oklahoma,2824,[2824]
40071,Kay,Oklahoma,2824,[2824]
40111,Okmulgee,Oklahoma,2824,[2824]
40153,Woodward,Oklahoma,2824,[2824]
40085,Love,Oklahoma,2824,[2824]
40105,Nowata,Oklahoma,2824,[2824]
40103,Noble,Oklahoma,2824,[2824]
40129,Roger Mills,Oklahoma,2824,[2824]
48195,Hansford,Texas,2824,[2824]
48065,Carson,Texas,2824,[2824]
48179,Gray,Texas,2824,[2824]
40045,Ellis,Oklahoma,2824,[2824]
40117,Pawnee,Oklahoma,2824,[2824]
40131,Rogers,Oklahoma,2824,[2824]
40031,Comanche,Oklahoma,2824,[2824]
40115,Ottawa,Oklahoma,2824,[2824]
40127,Pushmataha,Oklahoma,2824,[2824]
40041,Delaware,Oklahoma,2824,[2824]
40027,Cleveland,Oklahoma,2824,[2824]
40005,Atoka,Oklahoma,2824,[2824]
40101,Muskogee,Oklahoma,2824,[2824]
40107,Okfuskee,Oklahoma,2824,[2824]
40109,Oklahoma,Oklahoma,2824,[2824]
40043,Dewey,Oklahoma,2824,[2824]
48357,Ochiltree,Texas,2824,[2824]
40025,Cimarron,Oklahoma,2824,[2824]
40039,Custer,Oklahoma,2824,[2824]
40057,Harmon,Oklahoma,2824,[2824]
40055,Greer,Oklahoma,2824,[2824]
40017,Canadian,Oklahoma,2824,[2824]
40013,Bryan,Oklahoma,2824,[2824]
40097,Mayes,Oklahoma,2824,[2824]
40015,Caddo,Oklahoma,2824,[2824]
40089,McCurtain,Oklahoma,2824,[2824]
40019,Carter,Oklahoma,2824,[2824]
40021,Cherokee,Oklahoma,2824,[2824]
40029,Coal,Oklahoma,2824,[2824]
40063,Hughes,Oklahoma,2824,[2824]
40079,Le Flore,Oklahoma,2824,[2824]
40081,Lincoln,Oklahoma,2824,[2824]
40121,Pittsburg,Oklahoma,2824,[2824]
40135,Sequoyah,Oklahoma,2824,[2824]
40145,Wagoner,Oklahoma,2824,[2824]
40075,Kiowa,Oklahoma,2824,[2824]
40047,Garfield,Oklahoma,2824,[2824]
40061,Haskell,Oklahoma,2824,[2824]
40077,Latimer,Oklahoma,2824,[2824]
40095,Marshall,Oklahoma,2824,[2824]
40119,Payne,Oklahoma,2824,[2824]
40149,Washita,Oklahoma,2824,[2824]
48211,Hemphill,Texas,2824,[2824]
40033,Cotton,Oklahoma,2824,[2824]
48393,Roberts,Texas,2824,[2824]
40069,Johnston,Oklahoma,2824,[2824]
40123,Pontotoc,Oklahoma,2824,[2824]
40113,Osage,Oklahoma,2824,[2824]
40003,Alfalfa,Oklahoma,2824,[2824]
40051,Grady,Oklahoma,2824,[2824]
40099,Murray,Oklahoma,2824,[2824]
40001,Adair,Oklahoma,2824,[2824]
40133,Seminole,Oklahoma,2824,[2824]
40087,McClain,Oklahoma,2824,[2824]
48233,Hutchinson,Texas,2824,[2824]
21147,McCreary,Kentucky,2844,[2844]
21165,Menifee,Kentucky,2844,[2844]
21065,Estill,Kentucky,2844,[2844]
21129,Lee,Kentucky,2844,[2844]
21131,Leslie,Kentucky,2844,[2844]
21063,Elliott,Kentucky,2844,[2844]
21071,Floyd,Kentucky,2844,[2844]
21175,Morgan,Kentucky,2844,[2844]
21109,Jackson,Kentucky,2844,[2844]
21011,Bath,Kentucky,2844,[2844]
21119,Knott,Kentucky,2844,[2844]
21203,Rockcastle,Kentucky,2844,[2844]
21097,Harrison,Kentucky,2844,[2844]
21205,Rowan,Kentucky,2844,[2844]
21235,Whitley,Kentucky,2844,[2844]
21173,Montgomery,Kentucky,2844,[2844]
21017,Bourbon,Kentucky,2844,[2844]
21025,Breathitt,Kentucky,2844,[2844]
21121,Knox,Kentucky,2844,[2844]
21151,Madison,Kentucky,2844,[2844]
21127,Lawrence,Kentucky,2844,[2844]
21051,Clay,Kentucky,2844,[2844]
21209,Scott,Kentucky,2844,[2844]
21013,Bell,Kentucky,2844,[2844]
21193,Perry,Kentucky,2844,[2844]
21231,Wayne,Kentucky,2844,[2844]
21069,Fleming,Kentucky,2844,[2844]
21113,Jessamine,Kentucky,2844,[2844]
21199,Pulaski,Kentucky,2844,[2844]
21043,Carter,Kentucky,2844,[2844]
21161,Mason,Kentucky,2844,[2844]
21067,Fayette,Kentucky,2844,[2844]
21049,Clark,Kentucky,2844,[2844]
21095,Harlan,Kentucky,2844,[2844]
21125,Laurel,Kentucky,2844,[2844]
21197,Powell,Kentucky,2844,[2844]
21181,Nicholas,Kentucky,2844,[2844]
21133,Letcher,Kentucky,2844,[2844]
21153,Magoffin,Kentucky,2844,[2844]
21159,Martin,Kentucky,2844,[2844]
21189,Owsley,Kentucky,2844,[2844]
21195,Pike,Kentucky,2844,[2844]
21237,Wolfe,Kentucky,2844,[2844]
21115,Johnson,Kentucky,2844,[2844]
27125,Red Lake,Minnesota,2996,[2996]
46011,Brookings,South Dakota,2996,[2996]
27141,Sherburne,Minnesota,2996,[2996]
27045,Fillmore,Minnesota,2996,[2996]
38065,Oliver,North Dakota,2996,[2996]
46057,Hamlin,South Dakota,2996,[2996]
46137,Ziebach,South Dakota,2996,[2996]
46079,Lake,South Dakota,2996,[2996]
38057,Mercer,North Dakota,2996,[2996]
30023,Deer Lodge,Montana,2996,[2996]
27173,Yellow Medicine,Minnesota,2996,[2996]
46099,Minnehaha,South Dakota,2996,[2996]
49011,Davis,Utah,2996,[2996]
56005,Campbell,Wyoming,2996,[2996]
49013,Duchesne,Utah,2996,[2996]
27077,Lake of the Woods,Minnesota,2996,[2996]
49005,Cache,Utah,2996,[2996]
56011,Crook,Wyoming,2996,[2996]
27137,St. Louis,Minnesota,2996,[2996]
27053,Hennepin,Minnesota,2996,[2996]
27095,Mille Lacs,Minnesota,2996,[2996]
56019,Johnson,Wyoming,2996,[2996]
16001,Ada,Idaho,2996,[2996]
16019,Bonneville,Idaho,2996,[2996]
16037,Custer,Idaho,2996,[2996]
27003,Anoka,Minnesota,2996,[2996]
27009,Benton,Minnesota,2996,[2996]
27029,Clearwater,Minnesota,2996,[2996]
27067,Kandiyohi,Minnesota,2996,[2996]
27071,Koochiching,Minnesota,2996,[2996]
27085,McLeod,Minnesota,2996,[2996]
27131,Rice,Minnesota,2996,[2996]
30001,Beaverhead,Montana,2996,[2996]
30013,Cascade,Montana,2996,[2996]
30029,Flathead,Montana,2996,[2996]
30031,Gallatin,Montana,2996,[2996]
30047,Lake,Montana,2996,[2996]
30093,Silver Bow,Montana,2996,[2996]
30111,Yellowstone,Montana,2996,[2996]
38017,Cass,North Dakota,2996,[2996]
46125,Turner,South Dakota,2996,[2996]
27119,Polk,Minnesota,2996,[2996]
30067,Park,Montana,2996,[2996]
16047,Gooding,Idaho,2996,[2996]
27161,Waseca,Minnesota,2996,[2996]
56035,Sublette,Wyoming,2996,[2996]
16085,Valley,Idaho,2996,[2996]
46083,Lincoln,South Dakota,2996,[2996]
56001,Albany,Wyoming,2996,[2996]
16065,Madison,Idaho,2996,[2996]
49017,Garfield,Utah,2996,[2996]
27093,Meeker,Minnesota,2996,[2996]
30037,Golden Valley,Montana,2996,[2996]
56007,Carbon,Wyoming,2996,[2996]
56009,Converse,Wyoming,2996,[2996]
27015,Brown,Minnesota,2996,[2996]
27083,Lyon,Minnesota,2996,[2996]
27103,Nicollet,Minnesota,2996,[2996]
27165,Watonwan,Minnesota,2996,[2996]
38031,Foster,North Dakota,2996,[2996]
27133,Rock,Minnesota,2996,[2996]
46135,Yankton,South Dakota,2996,[2996]
27011,Big Stone,Minnesota,2996,[2996]
46041,Dewey,South Dakota,2996,[2996]
38027,Eddy,North Dakota,2996,[2996]
46091,Marshall,South Dakota,2996,[2996]
46039,Deuel,South Dakota,2996,[2996]
27051,Grant,Minnesota,2996,[2996]
38059,Morton,North Dakota,2996,[2996]
46029,Codington,South Dakota,2996,[2996]
46065,Hughes,South Dakota,2996,[2996]
46073,Jerauld,South Dakota,2996,[2996]
27113,Pennington,Minnesota,2996,[2996]
46111,Sanborn,South Dakota,2996,[2996]
46003,Aurora,South Dakota,2996,[2996]
49049,Utah,Utah,2996,[2996]
27147,Steele,Minnesota,2996,[2996]
27159,Wadena,Minnesota,2996,[2996]
27167,Wilkin,Minnesota,2996,[2996]
38071,Ramsey,North Dakota,2996,[2996]
46023,Charles Mix,South Dakota,2996,[2996]
55091,Pepin,Wisconsin,2996,[2996]
56017,Hot Springs,Wyoming,2996,[2996]
27033,Cottonwood,Minnesota,2996,[2996]
38009,Bottineau,North Dakota,2996,[2996]
30101,Toole,Montana,2996,[2996]
27073,Lac qui Parle,Minnesota,2996,[2996]
46109,Roberts,South Dakota,2996,[2996]
38047,Logan,North Dakota,2996,[2996]
27023,Chippewa,Minnesota,2996,[2996]
27089,Marshall,Minnesota,2996,[2996]
46019,Butte,South Dakota,2996,[2996]
46067,Hutchinson,South Dakota,2996,[2996]
27041,Douglas,Minnesota,2996,[2996]
38003,Barnes,North Dakota,2996,[2996]
16031,Cassia,Idaho,2996,[2996]
16045,Gem,Idaho,2996,[2996]
16053,Jerome,Idaho,2996,[2996]
16067,Minidoka,Idaho,2996,[2996]
16073,Owyhee,Idaho,2996,[2996]
16023,Butte,Idaho,2996,[2996]
16029,Caribou,Idaho,2996,[2996]
16071,Oneida,Idaho,2996,[2996]
16025,Camas,Idaho,2996,[2996]
16059,Lemhi,Idaho,2996,[2996]
16033,Clark,Idaho,2996,[2996]
27153,Todd,Minnesota,2996,[2996]
46005,Beadle,South Dakota,2996,[2996]
49033,Rich,Utah,2996,[2996]
30087,Rosebud,Montana,2996,[2996]
30015,Chouteau,Montana,2996,[2996]
30039,Granite,Montana,2996,[2996]
49035,Salt Lake,Utah,2996,[2996]
27061,Itasca,Minnesota,2996,[2996]
27145,Stearns,Minnesota,2996,[2996]
27171,Wright,Minnesota,2996,[2996]
30007,Broadwater,Montana,2996,[2996]
30053,Lincoln,Montana,2996,[2996]
30063,Missoula,Montana,2996,[2996]
30073,Pondera,Montana,2996,[2996]
30081,Ravalli,Montana,2996,[2996]
38011,Bowman,North Dakota,2996,[2996]
38029,Emmons,North Dakota,2996,[2996]
38095,Towner,North Dakota,2996,[2996]
46047,Fall River,South Dakota,2996,[2996]
49047,Uintah,Utah,2996,[2996]
56013,Fremont,Wyoming,2996,[2996]
56037,Sweetwater,Wyoming,2996,[2996]
56041,Uinta,Wyoming,2996,[2996]
46081,Lawrence,South Dakota,2996,[2996]
27123,Ramsey,Minnesota,2996,[2996]
27087,Mahnomen,Minnesota,2996,[2996]
49021,Iron,Utah,2996,[2996]
49023,Juab,Utah,2996,[2996]
49025,Kane,Utah,2996,[2996]
55095,Polk,Wisconsin,2996,[2996]
55129,Washburn,Wisconsin,2996,[2996]
27079,Le Sueur,Minnesota,2996,[2996]
49029,Morgan,Utah,2996,[2996]
16075,Payette,Idaho,2996,[2996]
27107,Norman,Minnesota,2996,[2996]
49007,Carbon,Utah,2996,[2996]
49027,Millard,Utah,2996,[2996]
27069,Kittson,Minnesota,2996,[2996]
30035,Glacier,Montana,2996,[2996]
38055,McLean,North Dakota,2996,[2996]
27115,Pine,Minnesota,2996,[2996]
30057,Madison,Montana,2996,[2996]
27063,Jackson,Minnesota,2996,[2996]
49015,Emery,Utah,2996,[2996]
56015,Goshen,Wyoming,2996,[2996]
27117,Pipestone,Minnesota,2996,[2996]
30061,Mineral,Montana,2996,[2996]
27049,Goodhue,Minnesota,2996,[2996]
46103,Pennington,South Dakota,2996,[2996]
56021,Laramie,Wyoming,2996,[2996]
38067,Pembina,North Dakota,2996,[2996]
38073,Ransom,North Dakota,2996,[2996]
38099,Walsh,North Dakota,2996,[2996]
38045,LaMoure,North Dakota,2996,[2996]
46049,Faulk,South Dakota,2996,[2996]
38005,Benson,North Dakota,2996,[2996]
38013,Burke,North Dakota,2996,[2996]
46015,Brule,South Dakota,2996,[2996]
46037,Day,South Dakota,2996,[2996]
38083,Sheridan,North Dakota,2996,[2996]
38019,Cavalier,North Dakota,2996,[2996]
46101,Moody,South Dakota,2996,[2996]
46107,Potter,South Dakota,2996,[2996]
38089,Stark,North Dakota,2996,[2996]
38081,Sargent,North Dakota,2996,[2996]
46043,Douglas,South Dakota,2996,[2996]
46061,Hanson,South Dakota,2996,[2996]
38021,Dickey,North Dakota,2996,[2996]
38063,Nelson,North Dakota,2996,[2996]
38093,Stutsman,North Dakota,2996,[2996]
46089,McPherson,South Dakota,2996,[2996]
46102,Oglala Lakota,South Dakota,2996,[2996]
46059,Hand,South Dakota,2996,[2996]
30045,Judith Basin,Montana,2996,[2996]
30103,Treasure,Montana,2996,[2996]
30105,Valley,Montana,2996,[2996]
30005,Blaine,Montana,2996,[2996]
30041,Hill,Montana,2996,[2996]
30051,Liberty,Montana,2996,[2996]
30071,Phillips,Montana,2996,[2996]
56003,Big Horn,Wyoming,2996,[2996]
30025,Fallon,Montana,2996,[2996]
46063,Harding,South Dakota,2996,[2996]
30065,Musselshell,Montana,2996,[2996]
30099,Teton,Montana,2996,[2996]
30017,Custer,Montana,2996,[2996]
30033,Garfield,Montana,2996,[2996]
30079,Prairie,Montana,2996,[2996]
30109,Wibaux,Montana,2996,[2996]
30085,Roosevelt,Montana,2996,[2996]
30091,Sheridan,Montana,2996,[2996]
38061,Mountrail,North Dakota,2996,[2996]
30021,Dawson,Montana,2996,[2996]
30055,McCone,Montana,2996,[2996]
38033,Golden Valley,North Dakota,2996,[2996]
38087,Slope,North Dakota,2996,[2996]
46105,Perkins,South Dakota,2996,[2996]
30069,Petroleum,Montana,2996,[2996]
30107,Wheatland,Montana,2996,[2996]
49031,Piute,Utah,2996,[2996]
46075,Jones,South Dakota,2996,[2996]
38085,Sioux,North Dakota,2996,[2996]
38007,Billings,North Dakota,2996,[2996]
38037,Grant,North Dakota,2996,[2996]
46053,Gregory,South Dakota,2996,[2996]
46007,Bennett,South Dakota,2996,[2996]
46121,Todd,South Dakota,2996,[2996]
46123,Tripp,South Dakota,2996,[2996]
38079,Rolette,North Dakota,2996,[2996]
27025,Chisago,Minnesota,2996,[2996]
31045,Dawes,Nebraska,2996,[2996]
38023,Divide,North Dakota,2996,[2996]
38053,McKenzie,North Dakota,2996,[2996]
46009,Bon Homme,South Dakota,2996,[2996]
46031,Corson,South Dakota,2996,[2996]
46087,McCook,South Dakota,2996,[2996]
49045,Tooele,Utah,2996,[2996]
56027,Niobrara,Wyoming,2996,[2996]
56031,Platte,Wyoming,2996,[2996]
56033,Sheridan,Wyoming,2996,[2996]
27001,Aitkin,Minnesota,2996,[2996]
27157,Wabasha,Minnesota,2996,[2996]
41045,Malheur,Oregon,2996,[2996]
49001,Beaver,Utah,2996,[2996]
30075,Powder River,Montana,2996,[2996]
27097,Morrison,Minnesota,2996,[2996]
46115,Spink,South Dakota,2996,[2996]
56023,Lincoln,Wyoming,2996,[2996]
16077,Power,Idaho,2996,[2996]
56039,Teton,Wyoming,2996,[2996]
56043,Washakie,Wyoming,2996,[2996]
27127,Redwood,Minnesota,2996,[2996]
27151,Swift,Minnesota,2996,[2996]
30083,Richland,Montana,2996,[2996]
31105,Kimball,Nebraska,2996,[2996]
31165,Sioux,Nebraska,2996,[2996]
38105,Williams,North Dakota,2996,[2996]
27017,Carlton,Minnesota,2996,[2996]
46077,Kingsbury,South Dakota,2996,[2996]
30003,Big Horn,Montana,2996,[2996]
38101,Ward,North Dakota,2996,[2996]
38069,Pierce,North Dakota,2996,[2996]
30077,Powell,Montana,2996,[2996]
27135,Roseau,Minnesota,2996,[2996]
46045,Edmunds,South Dakota,2996,[2996]
46097,Miner,South Dakota,2996,[2996]
27149,Stevens,Minnesota,2996,[2996]
27031,Cook,Minnesota,2996,[2996]
27155,Traverse,Minnesota,2996,[2996]
46051,Grant,South Dakota,2996,[2996]
49039,Sanpete,Utah,2996,[2996]
49057,Weber,Utah,2996,[2996]
55007,Bayfield,Wisconsin,2996,[2996]
56029,Park,Wyoming,2996,[2996]
27105,Nobles,Minnesota,2996,[2996]
30049,Lewis and Clark,Montana,2996,[2996]
30089,Sanders,Montana,2996,[2996]
30095,Stillwater,Montana,2996,[2996]
49053,Washington,Utah,2996,[2996]
30009,Carbon,Montana,2996,[2996]
30097,Sweet Grass,Montana,2996,[2996]
16007,Bear Lake,Idaho,2996,[2996]
27129,Renville,Minnesota,2996,[2996]
49003,Box Elder,Utah,2996,[2996]
16081,Teton,Idaho,2996,[2996]
46013,Brown,South Dakota,2996,[2996]
56025,Natrona,Wyoming,2996,[2996]
16015,Boise,Idaho,2996,[2996]
16027,Canyon,Idaho,2996,[2996]
16043,Fremont,Idaho,2996,[2996]
16083,Twin Falls,Idaho,2996,[2996]
27005,Becker,Minnesota,2996,[2996]
27007,Beltrami,Minnesota,2996,[2996]
27013,Blue Earth,Minnesota,2996,[2996]
27035,Crow Wing,Minnesota,2996,[2996]
27043,Faribault,Minnesota,2996,[2996]
27059,Isanti,Minnesota,2996,[2996]
16063,Lincoln,Idaho,2996,[2996]
27081,Lincoln,Minnesota,2996,[2996]
49043,Summit,Utah,2996,[2996]
49051,Wasatch,Utah,2996,[2996]
49055,Wayne,Utah,2996,[2996]
55109,St. Croix,Wisconsin,2996,[2996]
27027,Clay,Minnesota,2996,[2996]
46093,Meade,South Dakota,2996,[2996]
27139,Scott,Minnesota,2996,[2996]
27143,Sibley,Minnesota,2996,[2996]
55031,Douglas,Wisconsin,2996,[2996]
55013,Burnett,Wisconsin,2996,[2996]
30019,Daniels,Montana,2996,[2996]
27091,Martin,Minnesota,2996,[2996]
27101,Murray,Minnesota,2996,[2996]
16003,Adams,Idaho,2996,[2996]
16005,Bannock,Idaho,2996,[2996]
16013,Blaine,Idaho,2996,[2996]
16039,Elmore,Idaho,2996,[2996]
27021,Cass,Minnesota,2996,[2996]
27037,Dakota,Minnesota,2996,[2996]
27047,Freeborn,Minnesota,2996,[2996]
27109,Olmsted,Minnesota,2996,[2996]
27111,Otter Tail,Minnesota,2996,[2996]
27121,Pope,Minnesota,2996,[2996]
27163,Washington,Minnesota,2996,[2996]
30011,Carter,Montana,2996,[2996]
30027,Fergus,Montana,2996,[2996]
30043,Jefferson,Montana,2996,[2996]
38015,Burleigh,North Dakota,2996,[2996]
38077,Richland,North Dakota,2996,[2996]
46095,Mellette,South Dakota,2996,[2996]
27099,Mower,Minnesota,2996,[2996]
27169,Winona,Minnesota,2996,[2996]
38001,Adams,North Dakota,2996,[2996]
38041,Hettinger,North Dakota,2996,[2996]
38025,Dunn,North Dakota,2996,[2996]
38039,Griggs,North Dakota,2996,[2996]
38043,Kidder,North Dakota,2996,[2996]
38103,Wells,North Dakota,2996,[2996]
38049,McHenry,North Dakota,2996,[2996]
38075,Renville,North Dakota,2996,[2996]
38051,McIntosh,North Dakota,2996,[2996]
46021,Campbell,South Dakota,2996,[2996]
46025,Clark,South Dakota,2996,[2996]
46069,Hyde,South Dakota,2996,[2996]
49009,Daggett,Utah,2996,[2996]
46085,Lyman,South Dakota,2996,[2996]
46071,Jackson,South Dakota,2996,[2996]
56045,Weston,Wyoming,2996,[2996]
46117,Stanley,South Dakota,2996,[2996]
46055,Haakon,South Dakota,2996,[2996]
46119,Sully,South Dakota,2996,[2996]
46035,Davison,South Dakota,2996,[2996]
16041,Franklin,Idaho,2996,[2996]
16051,Jefferson,Idaho,2996,[2996]
55093,Pierce,Wisconsin,2996,[2996]
30059,Meagher,Montana,2996,[2996]
46027,Clay,South Dakota,2996,[2996]
16011,Bingham,Idaho,2996,[2996]
38097,Traill,North Dakota,2996,[2996]
16087,Washington,Idaho,2996,[2996]
27019,Carver,Minnesota,2996,[2996]
27039,Dodge,Minnesota,2996,[2996]
27057,Hubbard,Minnesota,2996,[2996]
27065,Kanabec,Minnesota,2996,[2996]
27075,Lake,Minnesota,2996,[2996]
38035,Grand Forks,North Dakota,2996,[2996]
38091,Steele,North Dakota,2996,[2996]
46017,Buffalo,South Dakota,2996,[2996]
46033,Custer,South Dakota,2996,[2996]
46127,Union,South Dakota,2996,[2996]
46129,Walworth,South Dakota,2996,[2996]
49041,Sevier,Utah,2996,[2996]
37127,Nash,North Carolina,3010,[3010]
37193,Wilkes,North Carolina,3010,[3010]
45025,Chesterfield,South Carolina,3010,[3010]
37107,Lenoir,North Carolina,3010,[3010]
37083,Halifax,North Carolina,3010,[3010]
37157,Rockingham,North Carolina,3010,[3010]
37159,Rowan,North Carolina,3010,[3010]
45027,Clarendon,South Carolina,3010,[3010]
37001,Alamance,North Carolina,3010,[3010]
37179,Union,North Carolina,3010,[3010]
37189,Watauga,North Carolina,3010,[3010]
37125,Moore,North Carolina,3010,[3010]
45053,Jasper,South Carolina,3010,[3010]
37151,Randolph,North Carolina,3010,[3010]
37117,Martin,North Carolina,3010,[3010]
37059,Davie,North Carolina,3010,[3010]
37111,McDowell,North Carolina,3010,[3010]
37171,Surry,North Carolina,3010,[3010]
37061,Duplin,North Carolina,3010,[3010]
37009,Ashe,North Carolina,3010,[3010]
37093,Hoke,North Carolina,3010,[3010]
37017,Bladen,North Carolina,3010,[3010]
37175,Transylvania,North Carolina,3010,[3010]
45009,Bamberg,South Carolina,3010,[3010]
37013,Beaufort,North Carolina,3010,[3010]
37163,Sampson,North Carolina,3010,[3010]
45005,Allendale,South Carolina,3010,[3010]
45011,Barnwell,South Carolina,3010,[3010]
45069,Marlboro,South Carolina,3010,[3010]
45001,Abbeville,South Carolina,3010,[3010]
45071,Newberry,South Carolina,3010,[3010]
37007,Anson,North Carolina,3010,[3010]
37123,Montgomery,North Carolina,3010,[3010]
37115,Madison,North Carolina,3010,[3010]
37121,Mitchell,North Carolina,3010,[3010]
37077,Granville,North Carolina,3010,[3010]
45015,Berkeley,South Carolina,3010,[3010]
45019,Charleston,South Carolina,3010,[3010]
45033,Dillon,South Carolina,3010,[3010]
45043,Georgetown,South Carolina,3010,[3010]
45055,Kershaw,South Carolina,3010,[3010]
45065,McCormick,South Carolina,3010,[3010]
45083,Spartanburg,South Carolina,3010,[3010]
45085,Sumter,South Carolina,3010,[3010]
37035,Catawba,North Carolina,3010,[3010]
45037,Edgefield,South Carolina,3010,[3010]
45077,Pickens,South Carolina,3010,[3010]
37021,Buncombe,North Carolina,3010,[3010]
